link,headline,category,short_description,authors,date,headline_tokens,short_description_tokens,headline_length,short_description_length,short_description_no_stopwords,headline_no_stopwords,short_desc_tokens_no_stop,headline_tokens_no_stop,short_description_extracted_dates,short_description_extracted_numbers,year
https://www.huffpost.com/entry/amber-heard-sister-reacts-to-johnny-depps-vmas-cameo_n_630cf4fae4b088f742365be6,Amber Heard's Sister Reacts To 'Disgusting' Johnny Depp Cameo At VMAs,ENTERTAINMENT,The “Pirates of the Caribbean” actor appeared virtually as the MTV Video Music Awards' Moon Person on Sunday night.,Jazmin Tolliver,2022-08-29,"['Amber', ""Heard's"", 'Sister', 'Reacts', 'To', ""'Disgusting'"", 'Johnny', 'Depp', 'Cameo', 'At', 'VMAs']","['The', '“Pirates', 'of', 'the', 'Caribbean”', 'actor', 'appeared', 'virtually', 'as', 'the', 'MTV', 'Video', 'Music', ""Awards'"", 'Moon', 'Person', 'on', 'Sunday', 'night.']",11,19,“pirates caribbean” actor appeared virtually mtv video music awards' moon person sunday night.,amber heard's sister reacts 'disgusting' johnny depp cameo vmas,"['“pirates', 'caribbean”', 'actor', 'appeared', 'virtually', 'mtv', 'video', 'music', ""awards'"", 'moon', 'person', 'sunday', 'night.']","['amber', ""heard's"", 'sister', 'reacts', ""'disgusting'"", 'johnny', 'depp', 'cameo', 'vmas']",[],[],2022
https://www.huffpost.com/entry/johnny-depp-surprise-appearance-vmas_n_6306d231e4b035629c01235e,Johnny Depp Makes Surprise Appearance As Moon Person At MTV VMAs,ENTERTAINMENT,The actor made his first on-camera appearance since the defamation verdict against ex-wife Amber Heard in June.,Ben Blanchet,2022-08-29,"['Johnny', 'Depp', 'Makes', 'Surprise', 'Appearance', 'As', 'Moon', 'Person', 'At', 'MTV', 'VMAs']","['The', 'actor', 'made', 'his', 'first', 'on-camera', 'appearance', 'since', 'the', 'defamation', 'verdict', 'against', 'ex-wife', 'Amber', 'Heard', 'in', 'June.']",11,17,actor on-camera appearance defamation verdict ex-wife amber heard june.,johnny depp makes surprise appearance moon person mtv vmas,"['actor', 'on-camera', 'appearance', 'defamation', 'verdict', 'ex-wife', 'amber', 'heard', 'june.']","['johnny', 'depp', 'makes', 'surprise', 'appearance', 'moon', 'person', 'mtv', 'vmas']",[],[],2022
https://www.huffpost.com/entry/most-enthusiastic-mtv-vmas-guest-taylor-swift_n_630cc5dfe4b07744a2f8c850,And The Award For Most Enthusiastic VMAs Guest Goes To Taylor Swift,ENTERTAINMENT,"The singer channeled her inner Barb, danced along to Lizzo and fangirled over Blackpink.",Cole Delbyck,2022-08-29,"['And', 'The', 'Award', 'For', 'Most', 'Enthusiastic', 'VMAs', 'Guest', 'Goes', 'To', 'Taylor', 'Swift']","['The', 'singer', 'channeled', 'her', 'inner', 'Barb,', 'danced', 'along', 'to', 'Lizzo', 'and', 'fangirled', 'over', 'Blackpink.']",12,14,"singer channeled inner barb, danced lizzo fangirled blackpink.",award enthusiastic vmas guest goes taylor swift,"['singer', 'channeled', 'inner', 'barb,', 'danced', 'lizzo', 'fangirled', 'blackpink.']","['award', 'enthusiastic', 'vmas', 'guest', 'goes', 'taylor', 'swift']",[],[],2022
https://www.huffpost.com/entry/pakistan-flooding-passes-1000-climate-catastrophe_n_630b7ef0e4b063d5e61c54de,"Pakistan Flooding Deaths Pass 1,000 In 'Climate Catastrophe'",WORLD NEWS,"Pakistani authorities reported the casualties since the monsoon season began earlier than normal this year, destroying nearly 300,000 homes.","Zarar Khan, AP",2022-08-28,"['Pakistan', 'Flooding', 'Deaths', 'Pass', '1,000', 'In', ""'Climate"", ""Catastrophe'""]","['Pakistani', 'authorities', 'reported', 'the', 'casualties', 'since', 'the', 'monsoon', 'season', 'began', 'earlier', 'than', 'normal', 'this', 'year,', 'destroying', 'nearly', '300,000', 'homes.']",8,19,"pakistani authorities reported casualties monsoon season began earlier normal year, destroying nearly 300,000 homes.","pakistan flooding deaths pass 1,000 'climate catastrophe'","['pakistani', 'authorities', 'reported', 'casualties', 'monsoon', 'season', 'began', 'earlier', 'normal', 'year,', 'destroying', 'nearly', '300,000', 'homes.']","['pakistan', 'flooding', 'deaths', 'pass', '1,000', ""'climate"", ""catastrophe'""]",[],"['300', '000']",2022
https://www.huffpost.com/entry/mtv-vmas-2022-red-carpet_n_63065aa5e4b0f7df9bb62993,2022 MTV VMAs Red Carpet: All The Wildest Looks You Need To See,ENTERTAINMENT,Celebrities showed up and showed out at the awards Sunday night in New Jersey.,Carly Ledbetter and Cole Delbyck,2022-08-28,"['2022', 'MTV', 'VMAs', 'Red', 'Carpet:', 'All', 'The', 'Wildest', 'Looks', 'You', 'Need', 'To', 'See']","['Celebrities', 'showed', 'up', 'and', 'showed', 'out', 'at', 'the', 'awards', 'Sunday', 'night', 'in', 'New', 'Jersey.']",13,14,celebrities showed showed awards sunday night new jersey.,2022 mtv vmas red carpet: wildest looks need,"['celebrities', 'showed', 'showed', 'awards', 'sunday', 'night', 'new', 'jersey.']","['2022', 'mtv', 'vmas', 'red', 'carpet:', 'wildest', 'looks', 'need']",[],[],2022
https://www.huffpost.com/entry/nebraska-active-shooter-drill-employees-had-no-idea_n_630adb17e4b063d5e61c0d2c,A Nebraska Man Conducted An Active Shooter Drill. Employees Had No Idea.,U.S. NEWS,A man hired to organize what looked like a mass shooting has been charged with multiple terrorism counts.,,2022-08-28,"['A', 'Nebraska', 'Man', 'Conducted', 'An', 'Active', 'Shooter', 'Drill.', 'Employees', 'Had', 'No', 'Idea.']","['A', 'man', 'hired', 'to', 'organize', 'what', 'looked', 'like', 'a', 'mass', 'shooting', 'has', 'been', 'charged', 'with', 'multiple', 'terrorism', 'counts.']",12,18,man hired organize looked like mass shooting charged multiple terrorism counts.,nebraska man conducted active shooter drill. employees idea.,"['man', 'hired', 'organize', 'looked', 'like', 'mass', 'shooting', 'charged', 'multiple', 'terrorism', 'counts.']","['nebraska', 'man', 'conducted', 'active', 'shooter', 'drill.', 'employees', 'idea.']",[],[],2022
https://www.huffpost.com/entry/kash-patel-claim-life-in-danger-fbi-mar-a-lago-affidavit_n_630ac58ae4b07744a2f79726,Kash Patel Says His Life's In Danger Because He's In FBI Affidavit,POLITICS,"In a message posted on Truth Social, Patel called it a “vicious attack from DOJ/FBI.""",Mary Papenfuss,2022-08-28,"['Kash', 'Patel', 'Says', 'His', ""Life's"", 'In', 'Danger', 'Because', ""He's"", 'In', 'FBI', 'Affidavit']","['In', 'a', 'message', 'posted', 'on', 'Truth', 'Social,', 'Patel', 'called', 'it', 'a', '“vicious', 'attack', 'from', 'DOJ/FBI.""']",12,15,"message posted truth social, patel called “vicious attack doj/fbi.""",kash patel says life's danger he's fbi affidavit,"['message', 'posted', 'truth', 'social,', 'patel', 'called', '“vicious', 'attack', 'doj/fbi.""']","['kash', 'patel', 'says', ""life's"", 'danger', ""he's"", 'fbi', 'affidavit']",[],[],2022
https://www.huffpost.com/entry/fake-heiress-trump-mar-a-lago-security-breach_n_630ae229e4b088f74234e48b,FBI Probing Russian-Speaking Fake Heiress Who Infiltrated Mar-A-Lago: Report,POLITICS,The startling case underscores the security challenges of Donald Trump’s resort even as the former president stashed top-secret U.S. government files there.,Mary Papenfuss,2022-08-28,"['FBI', 'Probing', 'Russian-Speaking', 'Fake', 'Heiress', 'Who', 'Infiltrated', 'Mar-A-Lago:', 'Report']","['The', 'startling', 'case', 'underscores', 'the', 'security', 'challenges', 'of', 'Donald', 'Trump’s', 'resort', 'even', 'as', 'the', 'former', 'president', 'stashed', 'top-secret', 'U.S.', 'government', 'files', 'there.']",9,22,startling case underscores security challenges donald trump’s resort president stashed top-secret u.s. government files there.,fbi probing russian-speaking fake heiress infiltrated mar-a-lago: report,"['startling', 'case', 'underscores', 'security', 'challenges', 'donald', 'trump’s', 'resort', 'president', 'stashed', 'top-secret', 'u.s.', 'government', 'files', 'there.']","['fbi', 'probing', 'russian-speaking', 'fake', 'heiress', 'infiltrated', 'mar-a-lago:', 'report']",[],[],2022
https://www.huffpost.com/entry/arcade-fire-sexual-misconduct-allegations_n_630b0664e4b0dc23bbe9522f,Arcade Fire Singer Win Butler Accused Of Sexual Misconduct By Several People: Report,ENTERTAINMENT,"Butler told Pitchfork he had ""consensual relationships"" outside his marriage, but he disputed details of the allegations.",Ben Blanchet,2022-08-28,"['Arcade', 'Fire', 'Singer', 'Win', 'Butler', 'Accused', 'Of', 'Sexual', 'Misconduct', 'By', 'Several', 'People:', 'Report']","['Butler', 'told', 'Pitchfork', 'he', 'had', '""consensual', 'relationships""', 'outside', 'his', 'marriage,', 'but', 'he', 'disputed', 'details', 'of', 'the', 'allegations.']",13,17,"butler told pitchfork ""consensual relationships"" outside marriage, disputed details allegations.",arcade singer win butler accused sexual misconduct people: report,"['butler', 'told', 'pitchfork', '""consensual', 'relationships""', 'outside', 'marriage,', 'disputed', 'details', 'allegations.']","['arcade', 'singer', 'win', 'butler', 'accused', 'sexual', 'misconduct', 'people:', 'report']",[],[],2022
https://www.huffpost.com/entry/donald-trump-jr-dick-pic-fbi-serach-affidavit_n_63097b47e4b063d5e61b9a20,Don Jr. Posts 'Dick Pic' Of Dad After Affidavit Release: 'Redact This!',POLITICS,"""Hang in there, Mr. President,"" goofs one die-hard fan.",Mary Papenfuss,2022-08-27,"['Don', 'Jr.', 'Posts', ""'Dick"", ""Pic'"", 'Of', 'Dad', 'After', 'Affidavit', 'Release:', ""'Redact"", ""This!'""]","['""Hang', 'in', 'there,', 'Mr.', 'President,""', 'goofs', 'one', 'die-hard', 'fan.']",12,9,"""hang there, mr. president,"" goofs die-hard fan.",don jr. posts 'dick pic' dad affidavit release: 'redact this!',"['""hang', 'there,', 'mr.', 'president,""', 'goofs', 'die-hard', 'fan.']","['don', 'jr.', 'posts', ""'dick"", ""pic'"", 'dad', 'affidavit', 'release:', ""'redact"", ""this!'""]",[],[],2022
https://www.huffpost.com/entry/trump-attorneys-file-do-over-motion-mar-a-lago-search-fbi_n_6309a543e4b065bfc4af0c30,Trump Attorneys File Do-Over Motion Regarding Mar-A-Lago Search,POLITICS,The former president's legal team followed a judge's order to polish a filing about the FBI seizure of government documents from his estate.,Mary Papenfuss,2022-08-27,"['Trump', 'Attorneys', 'File', 'Do-Over', 'Motion', 'Regarding', 'Mar-A-Lago', 'Search']","['The', 'former', ""president's"", 'legal', 'team', 'followed', 'a', ""judge's"", 'order', 'to', 'polish', 'a', 'filing', 'about', 'the', 'FBI', 'seizure', 'of', 'government', 'documents', 'from', 'his', 'estate.']",8,23,president's legal team followed judge's order polish filing fbi seizure government documents estate.,trump attorneys file do-over motion regarding mar-a-lago search,"[""president's"", 'legal', 'team', 'followed', ""judge's"", 'order', 'polish', 'filing', 'fbi', 'seizure', 'government', 'documents', 'estate.']","['trump', 'attorneys', 'file', 'do-over', 'motion', 'regarding', 'mar-a-lago', 'search']",[],[],2022
https://www.huffpost.com/entry/bc-lt-mexico-missing-students_n_630a2a08e4b0dc23bbe911fc,"6 Missing College Students In Mexico Were Held In Warehouse, Killed By Army",WORLD NEWS,"Six of 43 students kidnapped in 2014 were kept alive for days before being handed over to a local army commander who ordered them to be killed, according to a new report.","Fabiola Sánchez and Christopher Sherman, AP",2022-08-27,"['6', 'Missing', 'College', 'Students', 'In', 'Mexico', 'Were', 'Held', 'In', 'Warehouse,', 'Killed', 'By', 'Army']","['Six', 'of', '43', 'students', 'kidnapped', 'in', '2014', 'were', 'kept', 'alive', 'for', 'days', 'before', 'being', 'handed', 'over', 'to', 'a', 'local', 'army', 'commander', 'who', 'ordered', 'them', 'to', 'be', 'killed,', 'according', 'to', 'a', 'new', 'report.']",13,32,"43 students kidnapped 2014 kept alive days handed local army commander ordered killed, according new report.","6 missing college students mexico held warehouse, killed army","['43', 'students', 'kidnapped', '2014', 'kept', 'alive', 'days', 'handed', 'local', 'army', 'commander', 'ordered', 'killed,', 'according', 'new', 'report.']","['6', 'missing', 'college', 'students', 'mexico', 'held', 'warehouse,', 'killed', 'army']",[],"['43', '2014']",2022
https://www.huffpost.com/entry/fisherman-prehistoric-fossil-nebraska-south-dakota_n_63098509e4b07744a2f73305,A Fisherman Thought He Caught A Rock. He Snagged A Prehistoric Treasure Instead.,WEIRD NEWS,The Nebraska man said he initially believed the underwater find was the skeleton of a catfish or deer.,Ben Blanchet,2022-08-27,"['A', 'Fisherman', 'Thought', 'He', 'Caught', 'A', 'Rock.', 'He', 'Snagged', 'A', 'Prehistoric', 'Treasure', 'Instead.']","['The', 'Nebraska', 'man', 'said', 'he', 'initially', 'believed', 'the', 'underwater', 'find', 'was', 'the', 'skeleton', 'of', 'a', 'catfish', 'or', 'deer.']",13,18,nebraska man said initially believed underwater skeleton catfish deer.,fisherman thought caught rock. snagged prehistoric treasure instead.,"['nebraska', 'man', 'said', 'initially', 'believed', 'underwater', 'skeleton', 'catfish', 'deer.']","['fisherman', 'thought', 'caught', 'rock.', 'snagged', 'prehistoric', 'treasure', 'instead.']",[],[],2022
https://www.huffpost.com/entry/jared-kushner-chrissy-teigen-nasty-troll-ivanka-trump_n_630958dfe4b088f742346aa3,Jared Kushner Blasts 'Nasty Troll' Chrissy Teigen For Attacks On Ivanka,POLITICS,Who's nasty??,Mary Papenfuss,2022-08-27,"['Jared', 'Kushner', 'Blasts', ""'Nasty"", ""Troll'"", 'Chrissy', 'Teigen', 'For', 'Attacks', 'On', 'Ivanka']","[""Who's"", 'nasty??']",11,2,who's nasty??,jared kushner blasts 'nasty troll' chrissy teigen attacks ivanka,"[""who's"", 'nasty??']","['jared', 'kushner', 'blasts', ""'nasty"", ""troll'"", 'chrissy', 'teigen', 'attacks', 'ivanka']",[],[],2022
https://www.huffpost.com/entry/nikki-glaser-kimmel-speed-roast_n_630843e8e4b065bfc4ad641a,'Kimmel' Host Nikki Glaser Absolutely Goes There In Scorching NSFW Monologue,ENTERTAINMENT,"No one was safe during her ""speed roast"" targeting politicians.",Ed Mazza,2022-08-26,"[""'Kimmel'"", 'Host', 'Nikki', 'Glaser', 'Absolutely', 'Goes', 'There', 'In', 'Scorching', 'NSFW', 'Monologue']","['No', 'one', 'was', 'safe', 'during', 'her', '""speed', 'roast""', 'targeting', 'politicians.']",11,10,"safe ""speed roast"" targeting politicians.",'kimmel' host nikki glaser absolutely goes scorching nsfw monologue,"['safe', '""speed', 'roast""', 'targeting', 'politicians.']","[""'kimmel'"", 'host', 'nikki', 'glaser', 'absolutely', 'goes', 'scorching', 'nsfw', 'monologue']",[],[],2022
https://www.huffpost.com/entry/trump-search-warrant-affidavit_n_6307f080e4b0787ab40879b5,Mar-A-Lago Search Affidavit: Trump Was Insecurely Storing Most Sensitive Intel At Club,POLITICS,The heavily redacted document lays out the justification the Department of Justice provided to a judge for permission to search for and seize highly classified documents in an FBI raid of Trump's Florida home.,S.V. Date,2022-08-26,"['Mar-A-Lago', 'Search', 'Affidavit:', 'Trump', 'Was', 'Insecurely', 'Storing', 'Most', 'Sensitive', 'Intel', 'At', 'Club']","['The', 'heavily', 'redacted', 'document', 'lays', 'out', 'the', 'justification', 'the', 'Department', 'of', 'Justice', 'provided', 'to', 'a', 'judge', 'for', 'permission', 'to', 'search', 'for', 'and', 'seize', 'highly', 'classified', 'documents', 'in', 'an', 'FBI', 'raid', 'of', ""Trump's"", 'Florida', 'home.']",12,34,heavily redacted document lays justification department justice provided judge permission search seize highly classified documents fbi raid trump's florida home.,mar-a-lago search affidavit: trump insecurely storing sensitive intel club,"['heavily', 'redacted', 'document', 'lays', 'justification', 'department', 'justice', 'provided', 'judge', 'permission', 'search', 'seize', 'highly', 'classified', 'documents', 'fbi', 'raid', ""trump's"", 'florida', 'home.']","['mar-a-lago', 'search', 'affidavit:', 'trump', 'insecurely', 'storing', 'sensitive', 'intel', 'club']",[],[],2022
https://www.huffpost.com/entry/truth-social-donald-trump-trademark_n_6308560fe4b063d5e61a0d70,"Donald Trump's Truth Social Reportedly Faces Major Money, Trademark Woes",POLITICS,"A major vendor claims it was stiffed by Trump's social media operation, suggesting finances are in ""significant disarray,"" reported Fox Business.",Mary Papenfuss,2022-08-26,"['Donald', ""Trump's"", 'Truth', 'Social', 'Reportedly', 'Faces', 'Major', 'Money,', 'Trademark', 'Woes']","['A', 'major', 'vendor', 'claims', 'it', 'was', 'stiffed', 'by', ""Trump's"", 'social', 'media', 'operation,', 'suggesting', 'finances', 'are', 'in', '""significant', 'disarray,""', 'reported', 'Fox', 'Business.']",10,21,"major vendor claims stiffed trump's social media operation, suggesting finances ""significant disarray,"" reported fox business.","donald trump's truth social reportedly faces major money, trademark woes","['major', 'vendor', 'claims', 'stiffed', ""trump's"", 'social', 'media', 'operation,', 'suggesting', 'finances', '""significant', 'disarray,""', 'reported', 'fox', 'business.']","['donald', ""trump's"", 'truth', 'social', 'reportedly', 'faces', 'major', 'money,', 'trademark', 'woes']",[],[],2022
https://www.huffpost.com/entry/canberra-kangaroo-fight_n_6308360fe4b0da54bade11aa,FINISH HIM: Fighting Kangaroo Pulls Wild Move Right Out Of A Video Game,WEIRD NEWS,Two mad marsupials went at it in a Canberra nature reserve.,Ed Mazza,2022-08-26,"['FINISH', 'HIM:', 'Fighting', 'Kangaroo', 'Pulls', 'Wild', 'Move', 'Right', 'Out', 'Of', 'A', 'Video', 'Game']","['Two', 'mad', 'marsupials', 'went', 'at', 'it', 'in', 'a', 'Canberra', 'nature', 'reserve.']",13,11,mad marsupials went canberra nature reserve.,finish him: fighting kangaroo pulls wild right video game,"['mad', 'marsupials', 'went', 'canberra', 'nature', 'reserve.']","['finish', 'him:', 'fighting', 'kangaroo', 'pulls', 'wild', 'right', 'video', 'game']",[],[],2022
